,Point,PlotName,date,PositionX,PositionY,X.LiveGrass,X.LiveForb,X.Shrub,X.DeadGrass,X.OtherDead,X.Litter,X.Bare,Observer,X.DeadAndLitter,gr,fire,burnyr,elev,soil,slope,Spring,BrLagOne,BrLagTwo,time,month,year,month,year,mgmt
5304,veg_N1A_05,N1A,5/27/2022,708313,4329965,0.15,0.1,0,5,5,10,0.55,MDR,0.15,bison,1,1,369.1250305,4590,0.187419186,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
5305,veg_N1A_05,N1A,5/27/2022,708313,4329965,0.15,0.1,0,5,5,10,0.55,MDR,0.15,bison,1,1,369.1250305,4590,0.187419186,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
5306,veg_N1A_08,N1A,5/27/2022,708325,4330048,0.1,0.4,0,0,0,5,0.45,MDR,0.05,bison,1,1,364.3760071,4590,0.082948686,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
5307,veg_N1A_08,N1A,5/27/2022,708325,4330048,0.1,0.4,0,0,0,5,0.45,MDR,0.05,bison,1,1,364.3760071,4590,0.082948686,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
5308,veg_N1A_07,N1A,5/27/2022,708020,4330041,0.1,0.4,0,0,0,5,0.45,MDR,0.05,bison,1,1,371.9320068,4590,0.110758489,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
5309,veg_N1A_07,N1A,5/27/2022,708020,4330041,0.1,0.4,0,0,0,5,0.45,MDR,0.05,bison,1,1,371.9320068,4590,0.110758489,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
5310,veg_N1A_01,N1A,5/27/2022,708166,4329539,0.1,0.5,0,0,5,5,0.3,MDR,0.05,bison,1,1,397.2520142,4530,0.261751176,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
5311,veg_N1A_01,N1A,5/27/2022,708166,4329539,0.1,0.5,0,0,5,5,0.3,MDR,0.05,bison,1,1,397.2520142,4530,0.261751176,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
5312,veg_N1A_09,N1A,5/27/2022,708283,4329557,0.1,0.1,60,0,10,5,0.05,MDR,0.05,bison,1,1,384.940033,4590,0.212362028,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
5313,veg_N1A_09,N1A,5/27/2022,708283,4329557,0.1,0.1,60,0,10,5,0.05,MDR,0.05,bison,1,1,384.940033,4590,0.212362028,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
5314,veg_N1A_06,N1A,5/27/2022,708318,4329640,0.1,0.1,0,0,5,10,0.65,MDR,0.1,bison,1,1,390.2190247,4590,0.240054552,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
5315,veg_N1A_06,N1A,5/27/2022,708318,4329640,0.1,0.1,0,0,5,10,0.65,MDR,0.1,bison,1,1,390.2190247,4590,0.240054552,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
5316,veg_N1A_10,N1A,5/27/2022,708343,4329680,0.15,0.05,0,0,0,5,0.75,MDR,0.05,bison,1,1,384.835022,4590,0.174195246,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
5317,veg_N1A_10,N1A,5/27/2022,708343,4329680,0.15,0.05,0,0,0,5,0.75,MDR,0.05,bison,1,1,384.835022,4590,0.174195246,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
5318,veg_N1B_05,N1B,5/27/2022,710177,4328849,0.1,0.25,0,0,3,7,0.55,ENS,0.07,bison,1,1,406.3960266,4530,0.235806288,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
5319,veg_N1B_07,N1B,5/27/2022,710224,4328670,0.3,0.45,0,0,5,0,0.2,ENS,0.001,bison,1,1,414.7120056,4530,0.063643886,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
5320,veg_N1B_02,N1B,5/27/2022,709909,4328486,0.2,0.65,0,0,0,2,0.13,ENS,0.02,bison,1,1,403.6670227,4530,0.100279956,142.2,256.5,384.1,2978,5,2022,5,2022,bison1
5321,veg_COB_10,COB,5/28/2022,713212,4334488,0.5,0.05,0,0,5,15,0.25,ENS,0.15,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2979,5,2022,5,2022,cattle3
5322,veg_C3B_04,C3B,5/30/2022,711659,4329524,0.4,0.15,0,10,10,15,0.1,ENS,0.25,cattle,3,0,439.1420288,4530,0.06129907,142.2,256.5,384.1,2981,5,2022,5,2022,cattle3
5323,veg_C3B_07,C3B,5/30/2022,712059,4329499,0.55,0.25,0,5,0,10,0.05,ENS,0.15,cattle,3,0,440.230011,4530,0.024360007,142.2,256.5,384.1,2981,5,2022,5,2022,cattle3
5324,veg_C3B_10,C3B,5/30/2022,712482,4329553,0.5,0.2,0,0,15,10,0.05,ENS,0.1,cattle,3,0,418.9110107,4625,0.056083505,142.2,256.5,384.1,2981,5,2022,5,2022,cattle3
5325,veg_C3B_09,C3B,5/30/2022,712242,4329551,0.001,0.001,100,0,0,0,0.001,ENS,0.001,cattle,3,0,423.7820129,4530,0.079334855,142.2,256.5,384.1,2981,5,2022,5,2022,cattle3
5326,veg_C3B_08,C3B,5/30/2022,712000,4329794,0.3,0.5,0,5,5,10,0.001,ENS,0.15,cattle,3,0,431.5340271,4530,0.157389711,142.2,256.5,384.1,2981,5,2022,5,2022,cattle3
5327,veg_C3B_05,C3B,5/30/2022,711832,4329706,0.3,0.45,0,5,5,13,0.02,ENS,0.18,cattle,3,0,434.6920166,4530,0.224017814,142.2,256.5,384.1,2981,5,2022,5,2022,cattle3
5328,veg_N2B_07,N2B,5/30/2022,708639,4329102,0.2,0.2,0,10,5,15,0.3,NAW,0.25,bison,2,0,385.4000244,4590,0.14689595,142.2,256.5,384.1,2981,5,2022,5,2022,bison2
5329,veg_N2B_08,N2B,5/30/2022,708479,4329420,0.4,0.3,0,10,5,10,0.05,NAW,0.2,bison,2,0,365.3110046,4051,0.077816141,142.2,256.5,384.1,2981,5,2022,5,2022,bison2
5330,veg_N2B_03,N2B,5/30/2022,708027,4328574,0.25,0.3,0,5,0,5,0.35,NAW,0.1,bison,2,0,408.690033,4530,0.041705858,142.2,256.5,384.1,2981,5,2022,5,2022,bison2
5331,veg_N2B_04,N2B,5/30/2022,708697,4328831,0.6,0.05,0,5,5,10,0.05,NAW,0.15,bison,2,0,401.4960327,4530,0.115993097,142.2,256.5,384.1,2981,5,2022,5,2022,bison2
5332,veg_N2B_09,N2B,5/30/2022,708400,4328978,0.3,0.05,0,15,10,35,0.05,NAW,0.5,bison,2,0,393.4210205,4590,0.179988516,142.2,256.5,384.1,2981,5,2022,5,2022,bison2
5333,veg_N2B_10,N2B,5/30/2022,708528,4329042,0.45,0.2,0,0,0,25,0.1,NAW,0.25,bison,2,0,401.3860168,4530,0.03376492,142.2,256.5,384.1,2981,5,2022,5,2022,bison2
5334,veg_N2B_02,N2B,5/30/2022,708081,4329235,0.4,0.1,0,20,5,5,0.2,NAW,0.25,bison,2,0,394.8190308,4530,0.264497491,142.2,256.5,384.1,2981,5,2022,5,2022,bison2
5335,veg_N2B_01,N2B,5/30/2022,708078,4329063,0.2,0.35,0,20,0,5,0.2,NAW,0.25,bison,2,0,393.2730103,4590,0.229889914,142.2,256.5,384.1,2981,5,2022,5,2022,bison2
5336,veg_N2B_05,N2B,5/30/2022,708255,4328911,0.1,0.8,0,5,0,0,0.05,NAW,0.05,bison,2,0,400.9810181,4530,0.056259139,142.2,256.5,384.1,2981,5,2022,5,2022,bison2
5337,veg_N2B_06,N2B,5/30/2022,707915,4328698,0.2,0.2,0,10,5,5,0.4,NAW,0.15,bison,2,0,417.0660095,4530,0.280434672,142.2,256.5,384.1,2981,5,2022,5,2022,bison2
5338,veg_K2A_01,K2A,5/30/2022,710004,4330556,0.6,0.15,0,0,0,0,0.25,MRB,0.001,ungr,2,1,393.789032,4590,0.225615158,142.2,256.5,384.1,2981,5,2022,5,2022,ungr2
5339,veg_K1B_06,K1B,5/30/2022,711084,4330384,0.77,0.08,0,0,0,0,0.15,MRB,0.001,ungr,1,1,425.1630249,4530,0.177966258,142.2,256.5,384.1,2981,5,2022,5,2022,ungr1
5340,veg_K1B_03,K1B,5/30/2022,710744,4329959,0.25,0.2,0,5,5,15,0.3,ECB,0.2,ungr,1,1,395.1820068,4051,0.214602793,142.2,256.5,384.1,2981,5,2022,5,2022,ungr1
5341,veg_K2A_05,K2A,5/30/2022,710217,4330370,0.25,0.15,0,5,0,5,0.5,ECB,0.1,ungr,2,1,387.0210266,4590,0.24312507,142.2,256.5,384.1,2981,5,2022,5,2022,ungr2
5342,veg_K1B_07,K1B,5/30/2022,711407,4330211,0.35,0.15,0,10,5,10,0.25,ECB,0.2,ungr,1,1,429.6110229,4530,0.313874068,142.2,256.5,384.1,2981,5,2022,5,2022,ungr1
5343,veg_K1B_02,K1B,5/30/2022,711243,4330035,0.92,0.001,0,0,0,0,0.08,MRB,0.001,ungr,1,1,416.1070251,4530,0.131648413,142.2,256.5,384.1,2981,5,2022,5,2022,ungr1
5344,veg_K1B_10,K1B,5/30/2022,711085,4330002,0.35,0.15,0,5,0,5,0.4,ECB,0.1,ungr,1,1,411.7670288,4530,0.05301606,142.2,256.5,384.1,2981,5,2022,5,2022,ungr1
5345,veg_K1B_08,K1B,5/30/2022,711452,4329839,0.89,0.001,0,1,0,0,0.1,MRB,0.01,ungr,1,1,438.1730347,4530,0.02518243,142.2,256.5,384.1,2981,5,2022,5,2022,ungr1
5346,veg_K1B_05,K1B,5/30/2022,711299,4329685,0.35,0.35,0,4,3,8,0.15,ECB,0.12,ungr,1,1,413.1700134,4530,0.134316596,142.2,256.5,384.1,2981,5,2022,5,2022,ungr1
5347,veg_K1B_04,K1B,5/30/2022,711309,4329420,0.93,0.001,0,1,0,0,0.06,MRB,0.01,ungr,1,1,420.9200134,4530,0.327325069,142.2,256.5,384.1,2981,5,2022,5,2022,ungr1
5348,veg_K1B_01,K1B,5/30/2022,711007,4329464,0.3,0.2,0,3,2,15,0.3,ECB,0.18,ungr,1,1,430.2730103,4530,0.299787388,142.2,256.5,384.1,2981,5,2022,5,2022,ungr1
5349,veg_K1B_09,K1B,5/30/2022,710918,4329760,0.92,0.03,0,0,0,0,0.05,MRB,0.001,ungr,1,1,413.1090088,4530,0.053054902,142.2,256.5,384.1,2981,5,2022,5,2022,ungr1
5350,veg_C3SC_04,C3SC,6/1/2022,712158,4331796,0.15,0.35,0,50,0,0,0.001,ENS,0.5,cattle,3,0,395.7580261,4590,0.276699292,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
5351,veg_C3SC_03,C3SC,6/1/2022,712683,4332360,0.4,0.15,0,25,10,5,0.05,ECB,0.3,cattle,3,0,421.4050293,4625,0.000901432,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
5352,veg_C3SC_07,C3SC,6/1/2022,712554,4332470,0.25,0.3,0,10,15,10,0.1,ECB,0.2,cattle,3,0,416.1410217,4530,0.153272162,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
5353,veg_C3SC_05,C3SC,6/1/2022,711840,4332270,0.15,0.3,0,10,5,10,0.3,ECB,0.2,cattle,3,0,379.9240112,4590,0.212839569,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
5354,veg_C3SC_06,C3SC,6/1/2022,712168,4332447,0.15,0.2,0,35,6,15,0.08,ECB,0.5,cattle,3,0,399.32901,4550,0.407235623,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
5355,veg_C3SC_10,C3SC,6/1/2022,712397,4332281,0.25,0.1,0,20,15,20,0.1,ECB,0.4,cattle,3,0,395.1920166,4550,0.28647377,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
5356,veg_C3SC_08,C3SC,6/1/2022,712724,4332271,0.25,0.2,0,40,10,5,0.001,ECB,0.45,cattle,3,0,421.2170105,4625,0.034702315,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
5357,veg_C3SC_09,C3SC,6/1/2022,712330,4331824,0.2,0.25,0,30,4,6,0.15,ECB,0.36,cattle,3,0,410.553009,4530,0.014511955,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
5358,veg_COB_04,COB,6/1/2022,712898,4334254,0.45,0.35,0,0,5,0,0.15,ENS,0.001,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
5359,veg_COB_08,COB,6/1/2022,712986,4334532,0.2,0.55,0,0,0,10,0.15,ENS,0.1,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
5360,veg_C3SC_02,C3SC,6/1/2022,712492,4331518,0.34,0.35,10,10,0,11,0.001,ENS,0.21,cattle,3,0,414.9970093,4530,0.196362867,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
5361,veg_C3SC_01,C3SC,6/1/2022,712109,4331495,0.35,0.55,0,10,0,0,0.001,ENS,0.1,cattle,3,0,408.8600159,4530,0.128862245,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
5362,veg_COB_03,COB,6/1/2022,713461,4334582,0.2,0.25,0,0,8,7,0.4,ENS,0.07,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
5363,veg_COB_05,COB,6/1/2022,713289,4334367,0.35,0.2,0,0,5,5,0.35,ENS,0.05,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
5364,veg_COB_07,COB,6/1/2022,713410,4334355,0.3,0.25,0,0,5,5,0.35,ENS,0.05,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
5365,veg_COB_01,COB,6/1/2022,713281,4334232,0.6,0.001,0,0,20,0,0.4,ENS,0.001,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
5366,veg_COB_02,COB,6/1/2022,713427,4334196,0.27,0.03,0,0,40,0,0.3,ENS,0.001,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
5367,veg_COB_06,COB,6/1/2022,713228,4334182,0.55,0.25,0,0,0,0,0.2,ENS,0.001,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
5368,veg_COB_09,COB,6/1/2022,713254,4334069,0.4,0.45,0,0,5,0,0.1,ENS,0.001,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
5369,veg_COA_10,COA,6/1/2022,713212,4334488,0.78,0.05,0,2,0,0,0.15,MRB,0.02,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
5370,veg_COA_04,COA,6/1/2022,713855,4335574,0.52,0.1,0,3,0,5,0.3,MRB,0.08,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
5371,veg_COA_09,COA,6/1/2022,713998,4335236,0.81,0.08,0,1,0,0,0.1,MRB,0.01,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
5372,veg_COA_06,COA,6/1/2022,713930,4335431,0.63,0.05,0,2,0,0,0.3,MRB,0.02,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
5373,veg_COA_01,COA,6/1/2022,713607,4334968,0.19,0.7,0,1,0,0,0.1,MRB,0.01,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
5374,veg_COA_02,COA,6/1/2022,713645,4335263,0.8,0.02,0,3,0,0,0.15,MRB,0.03,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
5375,veg_COA_03,COA,6/1/2022,713793,4335339,0.89,0.01,0,2,0,0,0.08,MRB,0.02,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
5376,veg_COA_07,COA,6/1/2022,713552,4335105,0.64,0.2,0,1,0,0,0.15,MRB,0.01,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
5377,veg_COA_08,COA,6/1/2022,713548,4335385,0.65,0.15,0,0,0,0,0.2,MRB,0.001,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
5378,veg_COA_05,COA,6/1/2022,713569,4335533,0.59,0.3,0,1,0,0,0.1,MRB,0.01,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,2983,6,2022,6,2022,cattle3
5379,veg_C3C_10,C3C,6/21/2022,712545,4329252,0.25,0.2,0,15,10,5,0.25,ECB,0.2,cattle,3,0,419.1530151,4530,0.040306146,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
5380,veg_C3C_03,C3C,6/21/2022,712661,4329397,0.15,0.45,0,10,5,10,0.15,ECB,0.2,cattle,3,0,418.7650146,4625,0.030531332,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
5381,veg_C3C_02,C3C,6/21/2022,712410,4329208,0.3,0.25,0,15,10,15,0.05,NAW,0.3,cattle,3,0,415.4290161,4530,0.11346258,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
5382,veg_C3C_06,C3C,6/21/2022,712311,4329299,0.65,0.15,0,15,2,1,0.02,NAW,0.16,cattle,3,0,419.3750305,4530,0.369827901,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
5383,veg_C3C_01,C3C,6/21/2022,711690,4329178,0.35,0.2,0,25,15,0,0.05,ECB,0.25,cattle,3,0,437.7020264,4530,0.201761776,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
5384,veg_C3C_05,C3C,6/21/2022,711720,4328742,0.4,0.3,0,10,15,0,0.05,ECB,0.1,cattle,3,0,440.4150085,4530,0.023083421,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
5385,veg_C3C_07,C3C,6/21/2022,711781,4328411,0.25,0.25,0,20,5,5,0.2,NAW,0.25,cattle,3,0,440.2140198,4530,0.059893801,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
5386,veg_C3C_04,C3C,6/21/2022,712090,4328655,0.6,0.1,0,20,0,0,0.1,NAW,0.2,cattle,3,0,433.9010315,4530,0.2073371,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
5387,veg_C3C_08,C3C,6/21/2022,712102,4329304,0.35,0.25,0,25,5,5,0.05,ECB,0.3,cattle,3,0,430.8100281,4530,0.119851208,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
5388,veg_C3C_09,C3C,6/21/2022,711986,4329038,0.2,0.25,0,40,5,0,0.1,ECB,0.4,cattle,3,0,425.4210205,4530,0.192495144,142.2,256.5,384.1,3003,6,2022,6,2022,cattle3
5389,veg_C3SC_08,C3SC,6/22/2022,712724,4332271,0.4,0.15,5,20,10,10,0.001,ECB,0.3,cattle,3,0,421.2170105,4625,0.034702315,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
5390,veg_C3SC_03,C3SC,6/22/2022,712683,4332360,0.4,0.15,0,30,15,0,0.001,ECB,0.3,cattle,3,0,421.4050293,4625,0.000901432,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
5391,veg_C3SC_07,C3SC,6/22/2022,712554,4332470,0.2,0.3,0,20,15,15,0.001,ECB,0.35,cattle,3,0,416.1410217,4530,0.153272162,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
5392,veg_C3SC_10,C3SC,6/22/2022,712397,4332281,0.2,0.25,0,15,5,20,0.15,ECB,0.35,cattle,3,0,395.1920166,4550,0.28647377,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
5393,veg_C3SC_05,C3SC,6/22/2022,711840,4332270,0.2,0.2,0,10,5,10,0.35,ECB,0.2,cattle,3,0,379.9240112,4590,0.212839569,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
5394,veg_C3SC_06,C3SC,6/22/2022,712168,4332447,0.2,0.15,0,20,10,20,0.15,ECB,0.4,cattle,3,0,399.32901,4550,0.407235623,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
5395,veg_C3SC_02,C3SC,6/22/2022,712492,4331518,0.3,0.4,0,10,10,10,0.001,ECB,0.2,cattle,3,0,414.9970093,4530,0.196362867,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
5396,veg_C3SC_01,C3SC,6/22/2022,712109,4331495,0.3,0.2,0,20,5,10,0.15,ECB,0.3,cattle,3,0,408.8600159,4530,0.128862245,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
5397,veg_C3SC_09,C3SC,6/22/2022,712330,4331824,0.4,0.35,0,5,0,0,0.2,MRB,0.05,cattle,3,0,410.553009,4530,0.014511955,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
5398,veg_C3SC_04,C3SC,6/22/2022,712158,4331796,0.65,0.1,0,10,0,0,0.15,MRB,0.1,cattle,3,0,395.7580261,4590,0.276699292,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
5399,veg_C3SB_09,C3SB,6/22/2022,711505,4330310,0.5,0.15,0,10,0,0,0.25,MRB,0.1,cattle,3,1,421.789032,4530,0.27602814,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
5400,veg_C3SB_07,C3SB,6/22/2022,711697,4330131,0.07,0.25,0,3,0,0,0.65,MRB,0.03,cattle,3,1,416.3000183,4530,0.059892625,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
5401,veg_C3SB_04,C3SB,6/22/2022,711800,4330673,0.47,0.03,0,0,0,0,0.5,MRB,0.001,cattle,3,1,408.3220215,4530,0.11248391,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
5402,veg_C3SB_02,C3SB,6/22/2022,711941,4330533,0.3,0.6,0,5,0,0,0.05,MRB,0.05,cattle,3,1,415.8970337,4530,0.02949625,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
5403,veg_C3SB_01,C3SB,6/22/2022,711214,4330985,0.1,0.55,0,15,0,0,0.2,MRB,0.15,cattle,3,1,406.7090149,4530,0.296161141,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
5404,veg_C3SB_05,C3SB,6/22/2022,711602,4331268,0.72,0.05,0,8,0,0,0.15,MRB,0.08,cattle,3,1,381.3480225,4590,0.092759909,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
5405,veg_C3SB_03,C3SB,6/22/2022,711352,4330701,0.2,0.7,0,0,0,0,0.1,MRB,0.001,cattle,3,1,406.9720154,4530,0.137072631,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
5406,veg_C3SB_06,C3SB,6/22/2022,712708,4329523,0.4,0.3,20,5,0,0,0.05,MRB,0.05,cattle,3,1,419.9310303,4625,0.016615427,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
5407,veg_C3SB_08,C3SB,6/22/2022,711211,4330539,0.45,0.05,0,0,0,0,0.5,MRB,0.001,cattle,3,1,415.9040222,4530,0.1910462,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
5408,veg_C3SB_10,C3SB,6/22/2022,711347,4330516,0.45,0.3,0,0,15,0,0.1,MRB,0.001,cattle,3,1,423.8930054,4530,0.294980751,142.2,256.5,384.1,3004,6,2022,6,2022,cattle3
5409,veg_COB_10,COB,6/23/2022,713212,4334488,0.55,0.4,0,5,0,0,0.001,MRB,0.05,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
5410,veg_COB_5,COB,6/23/2022,713289,4334367,0.67,0.05,0,10,0,3,0.15,MRB,0.13,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
5411,veg_COB_07,COB,6/23/2022,713410,4334355,0.62,0.25,0,3,2,0,0.08,MRB,0.03,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
5412,veg_COB_03,COB,6/23/2022,713461,4334582,0.68,0.25,0,3,2,0,0.02,MRB,0.03,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
5413,veg_COB_02,COB,6/23/2022,713427,4334196,0.45,0.2,0,5,0,0,0.3,MRB,0.05,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
5414,veg_COB_01,COB,6/23/2022,713281,4334232,0.65,0.08,0,5,0,2,0.2,MRB,0.07,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
5415,veg_COB_06,COB,6/23/2022,713228,4334182,0.62,0.1,0,5,3,0,0.2,MRB,0.05,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
5416,veg_COB_09,COB,6/23/2022,713254,4334069,0.8,0.05,0,10,0,0,0.05,MRB,0.1,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
5417,veg_COB_04,COB,6/23/2022,712898,4334254,0.59,0.35,1,2,0,0,0.03,MRB,0.02,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
5418,veg_COA_07,COA,6/23/2022,713552,4335105,0.55,0.25,0,5,0,5,0.1,MDR,0.1,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
5419,veg_COA_06,COA,6/23/2022,713930,4335431,0.55,0.25,0,5,5,5,0.05,MDR,0.1,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
5420,veg_COA_04,COA,6/23/2022,713855,4335574,0.7,0.1,0,10,0,5,0.05,MDR,0.15,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
5421,veg_COA_10,COA,6/23/2022,713845,4335432,0.55,0.25,0,5,0,0,0.15,MDR,0.05,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
5422,veg_COA_03,COA,6/23/2022,713793,4335339,0.85,0.05,0,5,0,0,0.05,MDR,0.05,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
5423,veg_COA_02,COA,6/23/2022,713645,4335263,0.7,0.1,0,10,0,0,0.1,MDR,0.1,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
5424,veg_COA_08,COA,6/23/2022,713548,4335385,0.3,0.5,0,5,0,5,0.1,MDR,0.1,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3005,6,2022,6,2022,cattle3
5425,veg_K1B_04,K1B,6/27/2022,711309,4329420,0.3,0.3,0,15,10,10,0.05,ECB,0.25,ungr,1,1,420.9200134,4530,0.327325069,142.2,256.5,384.1,3009,6,2022,6,2022,ungr1
5426,veg_K1B_01,K1B,6/27/2022,711007,4329464,0.15,0.75,0,5,0,0,0.05,ECB,0.05,ungr,1,1,430.2730103,4530,0.299787388,142.2,256.5,384.1,3009,6,2022,6,2022,ungr1
5427,veg_K1B_09,K1B,6/27/2022,710918,4329760,0.35,0.15,0,10,5,10,0.25,ecb,0.2,ungr,1,1,413.1090088,4530,0.053054902,142.2,256.5,384.1,3009,6,2022,6,2022,ungr1
5428,veg_K1B_03,K1B,6/27/2022,710744,4329959,0.35,0.3,0,5,0,10,0.2,ECB,0.15,ungr,1,1,395.1820068,4051,0.214602793,142.2,256.5,384.1,3009,6,2022,6,2022,ungr1
5429,veg_K1B_10,K1B,6/27/2022,711085,4330002,0.5,0.25,0,5,0,10,0.1,ECB,0.15,ungr,1,1,411.7670288,4530,0.05301606,142.2,256.5,384.1,3009,6,2022,6,2022,ungr1
5430,veg_K1B_05,K1B,6/27/2022,711299,4329685,0.45,0.15,0,10,5,10,0.15,ECB,0.2,ungr,1,1,413.1700134,4530,0.134316596,142.2,256.5,384.1,3009,6,2022,6,2022,ungr1
